declaration_id,donation_id_transparency,donation_amount,donation_range,,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes,record_date_of_entry
,DO201909560,1500,"500,00-5.000,00",,contribution,2019,22/10/2019,Italiana,RE00122,,"Associazione, fondazione o comitato",,Comitato Italia a 5 Stelle 2019,,Movimento 5 Stelle,DO01898,,,Persona,furoremario,Furore,Mario,M,,,,parliament_party_declaration,,10/05/2020
,DO201909561,2000,"500,00-5.000,00",,contribution,2019,05/11/2019,Italiana,RE00122,,"Associazione, fondazione o comitato",,Comitato Italia a 5 Stelle 2019,,Movimento 5 Stelle,DO01906,,PE00483,Parlamentare o membro del Governo,iovinoluigi,Iovino,Luigi,M,,,,parliament_party_declaration,,10/05/2020
,DO201909562,2000,"500,00-5.000,00",,contribution,2019,14/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01611,,PE00191,Parlamentare o membro del Governo,castellonemariadomenica,Castellone,Maria Domenica,F,,,,party_website,,10/05/2020
,DO201909563,2000,"500,00-5.000,00",,contribution,2019,14/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01956,,PE00211,Parlamentare o membro del Governo,chiazzesegiuseppe,Chiazzese,Giuseppe,M,,,,party_website,,10/05/2020
,DO201909564,2000,"500,00-5.000,00",,contribution,2019,14/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01670,,PE00380,Parlamentare o membro del Governo,floridiabarbara,Floridia,Barbara,F,,,,party_website,,10/05/2020
,DO201909565,2000,"500,00-5.000,00",,contribution,2019,14/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01921,,PE00682,Parlamentare o membro del Governo,paragonegianluigi,Paragone,Gianluigi,M,,,,party_website,,10/05/2020
,DO201909566,2000,"500,00-5.000,00",,contribution,2019,14/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01921,,PE00682,Parlamentare o membro del Governo,paragonegianluigi,Paragone,Gianluigi,M,,,,party_website,,10/05/2020
,DO201909567,2000,"500,00-5.000,00",,contribution,2019,14/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01767,,PE00731,Parlamentare o membro del Governo,pirroelisa,Pirro,Elisa,F,,,,party_website,,10/05/2020
,DO201909568,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00437,,PE00189,Parlamentare o membro del Governo,castaldigianluca,Castaldi,Gianluca,M,,,,party_website,,10/05/2020
,DO201909569,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00437,,PE00189,Parlamentare o membro del Governo,castaldigianluca,Castaldi,Gianluca,M,,,,party_website,,10/05/2020
,DO201909570,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00437,,PE00189,Parlamentare o membro del Governo,castaldigianluca,Castaldi,Gianluca,M,,,,party_website,,10/05/2020
,DO201909571,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00471,,PE00215,Parlamentare o membro del Governo,cillisluciano,Cillis,Luciano,M,,,,party_website,,10/05/2020
,DO201909572,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00471,,PE00215,Parlamentare o membro del Governo,cillisluciano,Cillis,Luciano,M,,,,party_website,,10/05/2020
,DO201909573,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00471,,PE00215,Parlamentare o membro del Governo,cillisluciano,Cillis,Luciano,M,,,,party_website,,10/05/2020
,DO201909574,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00471,,PE00215,Parlamentare o membro del Governo,cillisluciano,Cillis,Luciano,M,,,,party_website,,10/05/2020
,DO201909575,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00471,,PE00215,Parlamentare o membro del Governo,cillisluciano,Cillis,Luciano,M,,,,party_website,,10/05/2020
,DO201909576,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01959,,PE00226,Parlamentare o membro del Governo,collettiandrea,Colletti,Andrea,M,,,,party_website,,10/05/2020
,DO201909577,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01914,,PE00584,Parlamentare o membro del Governo,matriscianosusy,Matrisciano,Susy,F,,,,party_website,,10/05/2020
,DO201909578,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01740,,PE00626,Parlamentare o membro del Governo,moronesevilma,Moronese,Vilma,F,,,,party_website,,10/05/2020
,DO201909579,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01921,,PE00682,Parlamentare o membro del Governo,paragonegianluigi,Paragone,Gianluigi,M,,,,party_website,,10/05/2020
,DO201909580,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01921,,PE00682,Parlamentare o membro del Governo,paragonegianluigi,Paragone,Gianluigi,M,,,,party_website,,10/05/2020
,DO201909581,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01921,,PE00682,Parlamentare o membro del Governo,paragonegianluigi,Paragone,Gianluigi,M,,,,party_website,,10/05/2020
,DO201909582,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01760,,PE00694,Parlamentare o membro del Governo,patuanellistefano,Patuanelli,Stefano,M,,,,party_website,,10/05/2020
,DO201909583,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01025,,PE00702,Parlamentare o membro del Governo,pennaleonardosalvatore,Penna,Leonardo Salvatore,M,,,,party_website,,10/05/2020
,DO201909584,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01049,,PE00726,Parlamentare o membro del Governo,pignatonededalocosimogaetano,Pignatone,Dedalo Cosimo Gaetano,M,,,,party_website,,10/05/2020
,DO201909585,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01049,,PE00726,Parlamentare o membro del Governo,pignatonededalocosimogaetano,Pignatone,Dedalo Cosimo Gaetano,M,,,,party_website,,10/05/2020
,DO201909586,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01767,,PE00731,Parlamentare o membro del Governo,pirroelisa,Pirro,Elisa,F,,,,party_website,,10/05/2020
,DO201909587,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01784,,PE00823,Parlamentare o membro del Governo,santangelovincenzo,Santangelo,Vincenzo,M,,,,party_website,,10/05/2020
,DO201909588,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01787,,PE00839,Parlamentare o membro del Governo,scanulucia,Scanu,Lucia,F,,,,party_website,,10/05/2020
,DO201909589,2000,"500,00-5.000,00",,contribution,2019,15/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01825,,PE00977,Parlamentare o membro del Governo,zanichellidavide,Zanichelli,Davide,M,,,,party_website,,10/05/2020
,DO201909590,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00270,,PE00035,Parlamentare o membro del Governo,azzolinalucia,Azzolina,Lucia,F,,,,party_website,,10/05/2020
,DO201909591,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00270,,PE00035,Parlamentare o membro del Governo,azzolinalucia,Azzolina,Lucia,F,,,,party_website,,10/05/2020
,DO201909592,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00270,,PE00035,Parlamentare o membro del Governo,azzolinalucia,Azzolina,Lucia,F,,,,party_website,,10/05/2020
,DO201909593,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01737,,PE00602,Parlamentare o membro del Governo,mininnocataldo,Mininno,Cataldo,M,,,,party_website,,10/05/2020
,DO201909594,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01737,,PE00602,Parlamentare o membro del Governo,mininnocataldo,Mininno,Cataldo,M,,,,party_website,,10/05/2020
,DO201909595,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01737,,PE00602,Parlamentare o membro del Governo,mininnocataldo,Mininno,Cataldo,M,,,,party_website,,10/05/2020
,DO201909596,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01959,,PE00226,Parlamentare o membro del Governo,collettiandrea,Colletti,Andrea,M,,,,party_website,,10/05/2020
,DO201909597,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01977,,PE00338,Parlamentare o membro del Governo,duvafrancesco,D'Uva,Francesco,M,,,,party_website,,10/05/2020
,DO201909598,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01977,,PE00338,Parlamentare o membro del Governo,duvafrancesco,D'Uva,Francesco,M,,,,party_website,,10/05/2020
,DO201909599,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01977,,PE00338,Parlamentare o membro del Governo,duvafrancesco,D'Uva,Francesco,M,,,,party_website,,10/05/2020
,DO201909600,5000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01666,,PE00362,Parlamentare o membro del Governo,federicoantonio,Federico,Antonio,M,,,,party_website,,10/05/2020
,DO201909601,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01666,,PE00362,Parlamentare o membro del Governo,federicoantonio,Federico,Antonio,M,,,,party_website,,10/05/2020
,DO201909602,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01666,,PE00362,Parlamentare o membro del Governo,federicoantonio,Federico,Antonio,M,,,,party_website,,10/05/2020
,DO201909603,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01666,,PE00362,Parlamentare o membro del Governo,federicoantonio,Federico,Antonio,M,,,,party_website,,10/05/2020
,DO201909604,"2688,8","500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01666,,PE00362,Parlamentare o membro del Governo,federicoantonio,Federico,Antonio,M,,,,party_website,,10/05/2020
,DO201909605,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01670,,PE00380,Parlamentare o membro del Governo,floridiabarbara,Floridia,Barbara,F,,,,party_website,,10/05/2020
,DO201909606,2200,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01683,,PE00414,Parlamentare o membro del Governo,gallinellafilippo,Gallinella,Filippo,M,,,,party_website,,10/05/2020
,DO201909607,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01704,,PE00497,Parlamentare o membro del Governo,lanzigabriele,Lanzi,Gabriele,M,,,,party_website,,10/05/2020
,DO201909608,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01732,,PE00589,Parlamentare o membro del Governo,melicchioalessandro,Melicchio,Alessandro,M,,,,party_website,,10/05/2020
,DO201909609,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01754,,PE00674,Parlamentare o membro del Governo,pallinimaria,Pallini,Maria,F,,,,party_website,,10/05/2020
,DO201909610,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01754,,PE00674,Parlamentare o membro del Governo,pallinimaria,Pallini,Maria,F,,,,party_website,,10/05/2020
,DO201909611,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01754,,PE00674,Parlamentare o membro del Governo,pallinimaria,Pallini,Maria,F,,,,party_website,,10/05/2020
,DO201909612,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01754,,PE00674,Parlamentare o membro del Governo,pallinimaria,Pallini,Maria,F,,,,party_website,,10/05/2020
,DO201909613,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01754,,PE00674,Parlamentare o membro del Governo,pallinimaria,Pallini,Maria,F,,,,party_website,,10/05/2020
,DO201909614,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01049,,PE00726,Parlamentare o membro del Governo,pignatonededalocosimogaetano,Pignatone,Dedalo Cosimo Gaetano,M,,,,party_website,,10/05/2020
,DO201909615,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01049,,PE00726,Parlamentare o membro del Governo,pignatonededalocosimogaetano,Pignatone,Dedalo Cosimo Gaetano,M,,,,party_website,,10/05/2020
,DO201909616,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01331,,PE00948,Parlamentare o membro del Governo,varricaadriano,Varrica,Adriano,M,,,,party_website,,10/05/2020
,DO201909617,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01331,,PE00948,Parlamentare o membro del Governo,varricaadriano,Varrica,Adriano,M,,,,party_website,,10/05/2020
,DO201909618,2000,"500,00-5.000,00",,contribution,2019,18/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01331,,PE00948,Parlamentare o membro del Governo,varricaadriano,Varrica,Adriano,M,,,,party_website,,10/05/2020
,DO201909619,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01615,,PE00002,Parlamentare o membro del Governo,accotorossella,Accoto,Rossella,F,,,,party_website,,10/05/2020
,DO201909620,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01615,,PE00002,Parlamentare o membro del Governo,accotorossella,Accoto,Rossella,F,,,,party_website,,10/05/2020
,DO201909621,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01615,,PE00002,Parlamentare o membro del Governo,accotorossella,Accoto,Rossella,F,,,,party_website,,10/05/2020
,DO201909622,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01624,,PE00023,Parlamentare o membro del Governo,angrisaniluisa,Angrisani,Luisa,F,,,,party_website,,10/05/2020
,DO201909623,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO00270,,PE00035,Parlamentare o membro del Governo,azzolinalucia,Azzolina,Lucia,F,,,,party_website,,10/05/2020
,DO201909624,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01737,,PE00602,Parlamentare o membro del Governo,mininnocataldo,Mininno,Cataldo,M,,,,party_website,,10/05/2020
,DO201909625,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01737,,PE00602,Parlamentare o membro del Governo,mininnocataldo,Mininno,Cataldo,M,,,,party_website,,10/05/2020
,DO201909626,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01959,,PE00226,Parlamentare o membro del Governo,collettiandrea,Colletti,Andrea,M,,,,party_website,,10/05/2020
,DO201909627,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01968,,PE00254,Parlamentare o membro del Governo,cruciolimattia,Crucioli,Mattia,M,,,,party_website,,10/05/2020
,DO201909628,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01971,,PE00258,Parlamentare o membro del Governo,currogiovanni,Currò,Giovanni,M,,,,party_website,,10/05/2020
,DO201909629,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01971,,PE00258,Parlamentare o membro del Governo,currogiovanni,Currò,Giovanni,M,,,,party_website,,10/05/2020
,DO201909630,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01683,,PE00414,Parlamentare o membro del Governo,gallinellafilippo,Gallinella,Filippo,M,,,,party_website,,10/05/2020
,DO201909631,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01704,,PE00497,Parlamentare o membro del Governo,lanzigabriele,Lanzi,Gabriele,M,,,,party_website,,10/05/2020
,DO201909632,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01740,,PE00626,Parlamentare o membro del Governo,moronesevilma,Moronese,Vilma,F,,,,party_website,,10/05/2020
,DO201909633,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01750,,PE00662,Parlamentare o membro del Governo,ortisfabrizio,Ortis,Fabrizio,M,,,,party_website,,10/05/2020
,DO201909634,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01768,,PE00749,Parlamentare o membro del Governo,presuttovincenzo,Presutto,Vincenzo,M,,,,party_website,,10/05/2020
,DO201909635,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01768,,PE00749,Parlamentare o membro del Governo,presuttovincenzo,Presutto,Vincenzo,M,,,,party_website,,10/05/2020
,DO201909636,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01768,,PE00749,Parlamentare o membro del Governo,presuttovincenzo,Presutto,Vincenzo,M,,,,party_website,,10/05/2020
,DO201909637,2000,"500,00-5.000,00",,contribution,2019,19/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01825,,PE00977,Parlamentare o membro del Governo,zanichellidavide,Zanichelli,Davide,M,,,,party_website,,10/05/2020
,DO201909638,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01607,,PE00170,Parlamentare o membro del Governo,carbonaroalessandra,Carbonaro,Alessandra,F,,,,party_website,,10/05/2020
,DO201909639,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01607,,PE00170,Parlamentare o membro del Governo,carbonaroalessandra,Carbonaro,Alessandra,F,,,,party_website,,10/05/2020
,DO201909640,2000,"500,00-5.000,00",,contribution,2019,20/03/2019,Italiana,RE00123,,"Associazione, fondazione o comitato",,Comitato per le rendicontazioni/rimborsi del Movimento 5 Stelle,,Movimento 5 Stelle,DO01690,,PE00448,Parlamentare o membro del Governo,giordanoconcetta,Giordano,Concetta,F,,,,party_website,,10/05/2020
